episode,case,months,start,end,rr,strategy,risk_reward,budget,eligible,breached,trade_key,interval_start,exit,accepted,closed
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:16-17:36:93,2020-03-12T16:53:40,2020-03-12T17:19:40,488,488
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:16-17:36:93,2020-03-12T16:53:40,2020-03-12T17:19:40,479,479
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:18-19:15:58,2020-03-12T18:54:40,2020-03-12T21:06:40,518,518
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:19-20:30:70,2020-03-12T19:02:40,2020-03-12T21:07:40,819,818
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:2-3:21:75,2020-03-13T02:08:20,2020-03-13T03:10:40,650,650
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:2-3:21:75,2020-03-13T02:08:20,2020-03-13T03:10:40,533,533
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:2-3:27:65,2020-03-13T02:30:40,2020-03-13T03:02:40,583,582
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:2-3:27:65,2020-03-13T02:30:40,2020-03-13T03:02:40,507,506
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:22-23:34:76,2020-03-13T22:06:40,2020-03-16T15:30:01,899,898
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:1-2:25:68,2020-03-17T01:06:40,2020-03-17T11:30:40,555,554
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:1-2:25:68,2020-03-17T01:06:40,2020-03-17T11:30:40,491,490
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:12-13:29:68,2020-03-17T12:04:40,2020-03-17T15:54:40,529,528
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:12-13:29:68,2020-03-17T12:04:40,2020-03-17T15:54:40,476,475
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:16-17:32:71,2020-03-17T16:30:40,2020-03-18T19:30:40,646,645
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:16-17:32:71,2020-03-17T16:30:40,2020-03-18T19:30:40,615,614
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:16-17:38:98,2020-03-17T16:49:40,2020-03-18T19:28:40,686,686
6m_b1500_g20_e01,6m_2020-01-01,6,2020-01-01T00:00:00,2020-07-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:16-17:38:98,2020-03-17T16:49:40,2020-03-18T19:28:40,618,618
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:13-14:164:399,2021-03-04T13:40:40,2021-03-04T17:00:20,613,613
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:17-18:184:433,2021-03-04T17:33:40,2021-03-04T19:50:40,672,672
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:21-22:188:430,2021-03-04T21:44:40,2021-03-04T23:30:00,1056,1056
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:21-22:188:429,2021-03-04T21:44:40,2021-03-04T23:30:00,641,641
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:21-22:187:427,2021-03-04T21:44:40,2021-03-04T23:30:00,597,597
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:21-22:111:386,2021-03-04T21:44:40,2021-03-04T23:30:00,705,705
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:13-14:111:411,2021-03-08T13:51:40,2021-03-08T15:30:00,672,672
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:17-18:80:365,2021-03-08T17:30:40,2021-03-08T18:50:40,744,744
6m_b1500_g20_e02,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:4-5:170:408,2021-03-09T04:45:40,2021-03-09T17:00:00,576,576
6m_b1500_g20_e03,6m_2021-01-01,6,2021-01-01T00:00:00,2021-07-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:22-23:110:423,2021-05-18T22:31:40,2021-05-18T22:53:40,792,792
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,585,585
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,574,574
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,547,547
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:18-19:138:610,2022-01-10T18:11:40,2022-01-10T23:00:00,541,541
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:8-9:311:733,2022-01-19T08:00:40,2022-01-19T11:00:00,558,558
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:19-20:328:742,2022-01-19T19:00:40,2022-01-19T22:34:40,570,570
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:3-4:318:756,2022-01-21T03:34:40,2022-01-21T04:47:40,657,657
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:6-7:275:687,2022-01-21T06:32:20,2022-01-21T17:01:40,603,603
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,897,897
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,682,682
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:18-19:322:754,2022-01-21T18:21:40,2022-01-21T19:49:40,632,632
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:18-19:322:752,2022-01-21T18:21:40,2022-01-21T19:49:40,615,615
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:18-19:320:748,2022-01-21T18:21:40,2022-01-21T19:49:40,584,584
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,1021,1021
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,831,831
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:1-2:251:657,2022-01-24T01:45:40,2022-01-24T12:14:20,758,758
6m_b1500_g20_e04,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:13-14:286:701,2022-01-24T13:01:40,2022-01-24T14:52:20,719,719
6m_b1500_g20_e05,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:16-17:357:986,2022-06-17T16:31:40,2022-06-17T17:33:40,680,680
6m_b1500_g20_e05,6m_2022-01-01,6,2022-01-01T00:00:00,2022-07-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:16-17:357:986,2022-06-17T16:31:40,2022-06-17T17:33:40,598,598
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:17-18:550:1309,2023-08-16T17:11:20,2023-08-16T18:50:20,1093,1093
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:21-22:568:1307,2023-08-16T21:21:40,2023-08-16T22:07:40,640,640
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:21-22:568:1307,2023-08-16T21:21:40,2023-08-16T22:07:40,623,623
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:4-5:501:1224,2023-08-17T04:00:20,2023-08-17T04:23:20,686,686
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:9-10:534:1254,2023-08-18T09:00:40,2023-08-18T10:29:20,964,964
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:9-10:533:1252,2023-08-18T09:00:40,2023-08-18T10:29:20,656,656
6m_b1500_g20_e06,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:16-17:601:1323,2023-08-18T16:00:40,2023-08-18T16:27:40,709,709
6m_b1500_g20_e07,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:20-21:307:1159,2023-10-26T20:03:40,2023-10-26T20:30:40,842,842
6m_b1500_g20_e07,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:17-18:570:1355,2023-10-30T17:01:40,2023-11-01T16:30:00,592,592
6m_b1500_g20_e07,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:17-18:571:1358,2023-10-30T17:01:40,2023-11-01T16:30:00,584,584
6m_b1500_g20_e07,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:17-18:222:1147,2023-10-30T17:59:40,2023-10-30T18:43:40,787,787
6m_b1500_g20_e07,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:19-20:293:1207,2023-10-30T19:24:40,2023-11-01T16:30:00,560,560
6m_b1500_g20_e08,6m_2023-07-01,6,2023-07-01T00:00:00,2024-01-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:17-18:230:1181,2023-12-01T17:01:40,2023-12-01T17:26:40,689,689
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:9-10:684:1603,2024-07-25T09:30:40,2024-07-25T11:04:40,721,721
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:2.00,RR,2.00,1500,True,True,RR2.00:11-12:334:1461,2024-07-25T11:52:40,2024-07-25T16:57:40,579,579
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:2.25,RR,2.25,1500,True,True,RR2.25:11-12:334:1461,2024-07-25T11:52:40,2024-07-25T16:57:40,572,572
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:12-13:676:1618,2024-07-25T12:00:40,2024-07-25T13:04:40,546,546
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:14-15:679:1599,2024-07-25T14:00:40,2024-07-25T15:30:20,1102,1102
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:14-15:679:1599,2024-07-25T14:00:40,2024-07-25T15:30:20,757,757
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:14-15:679:1599,2024-07-25T14:00:40,2024-07-25T15:30:20,569,569
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:14-15:679:1599,2024-07-25T14:00:40,2024-07-25T15:30:20,554,554
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:16-17:763:1686,2024-07-25T16:18:40,2024-07-25T16:56:40,837,837
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,673,673
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,625,625
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,597,597
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:16-17:755:1665,2024-07-25T16:18:40,2024-07-25T16:56:40,580,580
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:17-18:685:1625,2024-07-25T17:31:20,2024-07-25T23:30:00,791,791
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:1.75,RR,1.75,1500,True,True,RR1.75:20-21:366:1376,2024-07-25T20:02:40,2024-07-25T20:18:40,609,609
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:2.50,RR,2.50,1500,True,True,RR2.50:20-21:366:1376,2024-07-25T20:02:40,2024-07-25T20:18:40,558,558
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:2.75,RR,2.75,1500,True,True,RR2.75:13-14:414:1560,2024-07-26T13:33:40,2024-07-26T13:58:40,549,549
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:0.50,RR,0.50,1500,True,True,RR0.50:17-18:272:1385,2024-07-26T17:01:20,2024-07-26T17:08:40,797,797
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:17-18:272:1385,2024-07-26T17:01:20,2024-07-26T17:08:40,635,635
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:3.00,RR,3.00,1500,True,True,RR3.00:17-18:270:1377,2024-07-26T17:01:20,2024-07-26T17:08:40,544,544
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:18-19:332:1432,2024-07-26T18:05:40,2024-07-26T19:30:00,738,738
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:18-19:331:1429,2024-07-26T18:05:40,2024-07-26T23:30:00,531,531
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:20-21:366:1377,2024-07-30T20:51:40,2024-07-30T23:01:40,525,525
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:16-17:768:1695,2024-08-02T16:39:40,2024-08-02T17:04:40,962,962
6m_b1500_g20_e09,6m_2024-07-01,6,2024-07-01T00:00:00,2025-01-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:18-19:334:1441,2024-08-02T18:36:40,2024-08-02T23:30:00,660,660
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:16-17:872:1924,2025-03-11T16:01:20,2025-03-11T16:04:40,894,894
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:17-18:773:1835,2025-03-11T17:40:40,2025-03-11T19:04:40,1023,1023
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:17-18:763:1811,2025-03-11T17:40:40,2025-03-11T19:04:40,546,546
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:17-18:757:1799,2025-03-11T17:40:40,2025-03-11T19:04:40,522,522
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:20-21:824:1883,2025-03-11T20:01:40,2025-03-13T19:18:40,535,535
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:20-21:825:1886,2025-03-13T20:30:20,2025-03-13T21:51:40,569,569
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:20-21:825:1885,2025-03-13T20:30:20,2025-03-13T21:51:40,516,516
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:2-3:732:1762,2025-04-04T02:32:40,2025-04-04T06:04:40,786,786
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:15-16:815:1872,2025-04-04T15:01:40,2025-04-04T17:45:40,709,709
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:15-16:815:1872,2025-04-04T15:01:40,2025-04-04T17:45:40,672,672
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:15-16:815:1872,2025-04-04T15:01:40,2025-04-04T17:45:40,637,637
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:15-16:815:1872,2025-04-04T15:01:40,2025-04-04T17:45:40,597,597
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,RR:3.25,RR,3.25,1500,True,True,RR3.25:22-23:448:1655,2025-04-04T22:11:40,2025-04-04T22:55:40,494,494
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:22-23:793:1825,2025-04-04T22:31:40,2025-04-04T22:55:40,620,620
6m_b1500_g20_e10,6m_2025-01-01,6,2025-01-01T00:00:00,2025-07-01T00:00:00,RR:3.50,RR,3.50,1500,True,True,RR3.50:2-3:472:1796,2025-04-07T02:34:40,2025-04-07T18:00:00,493,493
6m_b1500_g20_e11,6m_2025-07-01,6,2025-07-01T00:00:00,2026-01-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:16-17:952:2104,2025-09-02T16:35:40,2025-09-02T17:00:00,950,950
6m_b1500_g20_e12,6m_2025-07-01,6,2025-07-01T00:00:00,2026-01-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:13-14:857:2072,2025-11-21T13:00:40,2025-11-21T15:00:00,1091,1091
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:3.00,GG,3.00,1500,True,True,GG3.00:16-17:1012:2241,2026-02-13T16:48:40,2026-02-13T16:51:20,553,553
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:1.00,GG,1.00,1500,True,True,GG1.00:17-18:914:2172,2026-02-13T17:30:40,2026-02-13T23:30:00,812,812
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:2.00,GG,2.00,1500,True,True,GG2.00:17-18:908:2158,2026-02-13T17:30:40,2026-02-13T23:30:00,609,609
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:3.25,GG,3.25,1500,True,True,GG3.25:17-18:896:2132,2026-02-13T17:30:40,2026-02-13T23:30:00,542,542
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:1.50,GG,1.50,1500,True,True,GG1.50:17-18:913:2170,2026-02-16T17:00:40,2026-02-16T17:33:40,701,701
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:1.75,GG,1.75,1500,True,True,GG1.75:17-18:912:2168,2026-02-16T17:00:40,2026-02-16T17:33:40,652,652
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:2.25,GG,2.25,1500,True,True,GG2.25:17-18:907:2156,2026-02-16T17:00:40,2026-02-16T17:33:40,583,583
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:2.50,GG,2.50,1500,True,True,GG2.50:17-18:907:2156,2026-02-16T17:00:40,2026-02-16T17:33:40,566,566
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:2.75,GG,2.75,1500,True,True,GG2.75:17-18:904:2148,2026-02-16T17:00:40,2026-02-16T17:33:40,558,558
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:0.50,GG,0.50,1500,True,True,GG0.50:13-14:894:2154,2026-02-17T13:30:40,2026-02-17T15:04:40,1042,1042
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:1.25,GG,1.25,1500,True,True,GG1.25:13-14:894:2154,2026-02-17T13:30:40,2026-02-17T15:04:40,756,756
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:3.50,GG,3.50,1500,True,True,GG3.50:13-14:893:2151,2026-02-17T13:30:40,2026-02-17T15:04:40,537,537
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,GG:0.75,GG,0.75,1500,True,True,GG0.75:15-16:953:2187,2026-02-17T15:50:40,2026-02-17T16:55:40,908,908
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,RR:1.00,RR,1.00,1500,True,True,RR1.00:14-15:527:1998,2026-03-05T14:21:40,2026-03-05T14:37:00,730,730
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,RR:1.25,RR,1.25,1500,True,True,RR1.25:14-15:527:1998,2026-03-05T14:21:40,2026-03-05T14:37:00,698,698
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,RR:1.50,RR,1.50,1500,True,True,RR1.50:20-21:511:1898,2026-03-06T20:01:40,2026-03-06T22:11:40,672,672
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,RR:1.75,RR,1.75,1500,True,True,RR1.75:8-9:601:2136,2026-03-16T08:38:40,2026-03-16T10:39:40,655,655
6m_b1500_g20_e13,6m_2026-01-01,6,2026-01-01T00:00:00,2026-07-01T00:00:00,RR:0.75,RR,0.75,1500,True,True,RR0.75:3-4:556:2077,2026-03-23T03:11:40,2026-03-23T03:37:40,780,780
