job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,signals_executed,zero_live_signals,allocation_sha256
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 0, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,0,False,220628.45,0,220628.45,127,18,245083.45,127,142,260,8580.0,15875.0,24455.0,237228.45,16600.0,0,1,73146,12658,"{""booked_net_trading_usd"": 315739.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 82654.25, ""failed_positive_ledger_usd"": 14752.35, ""failed_negative_ledger_usd"": 26750.45, ""purchase_fees_usd"": 24455.0, ""pocket_usd"": 220628.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26750.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26750.45, ""dead_account_booked_deficits_usd"": 26750.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",109,109,0,0.0367,32.21,102.39,4240.66,0,286.67,7.82,15,15,17,0,0,0,0,8176,1537,550a6517543903652974c0d2b38247c9b7eb4d8b5d572791ed02b2b56fdef855
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 0, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,0,True,220628.45,0,220628.45,127,18,245083.45,127,142,260,8580.0,15875.0,24455.0,237228.45,16600.0,0,1,73146,12658,"{""booked_net_trading_usd"": 315739.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 82654.25, ""failed_positive_ledger_usd"": 14752.35, ""failed_negative_ledger_usd"": 26750.45, ""purchase_fees_usd"": 24455.0, ""pocket_usd"": 220628.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 26750.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 26750.45, ""dead_account_booked_deficits_usd"": 26750.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",109,109,0,0.0367,32.21,102.39,4240.66,0,286.67,7.82,15,15,17,0,0,0,0,8176,1537,550a6517543903652974c0d2b38247c9b7eb4d8b5d572791ed02b2b56fdef855
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 2, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,2,False,315696.45,0,315696.45,236,20,360475.45,236,246,463,15279.0,29500.0,44779.0,332296.45,16600.0,0,2,118692,12658,"{""booked_net_trading_usd"": 420139.2, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 100256.0, ""failed_positive_ledger_usd"": 28661.35, ""failed_negative_ledger_usd"": 69253.6, ""purchase_fees_usd"": 44779.0, ""pocket_usd"": 315696.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 69253.6, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 69253.6, ""dead_account_booked_deficits_usd"": 69253.6, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",216,216,0,0.1019,31.68,102.39,7085.21,0,145.67,12.69,20,20,22,0,0,0,0,8696,791,458d58f588fca47988c9d6a49fb1713b26f16e65a163abce56933e43386ec385
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 2, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,2,True,304588.05,0,304588.05,231,20,348412.05,231,239,453,14949.0,28875.0,43824.0,321188.05,16600.0,0,0,116977,12658,"{""booked_net_trading_usd"": 412360.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 100256.0, ""failed_positive_ledger_usd"": 28549.2, ""failed_negative_ledger_usd"": 64856.55, ""purchase_fees_usd"": 43824.0, ""pocket_usd"": 304588.05, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 64856.55, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 64856.55, ""dead_account_booked_deficits_usd"": 64856.55, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",211,211,0,0.0569,32.21,102.39,7520.5,0,273.67,12.51,20,20,20,0,0,0,0,8196,1509,35977718b4507271a0747879509b003bf3eb2c9194bf92990a15c4255736cd65
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 5, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,5,False,329820.3,0,329820.3,267,20,380883.3,267,274,536,17688.0,33375.0,51063.0,346420.3,16600.0,0,5,128311,12658,"{""booked_net_trading_usd"": 432175.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 100256.0, ""failed_positive_ledger_usd"": 31716.8, ""failed_negative_ledger_usd"": 80680.8, ""purchase_fees_usd"": 51063.0, ""pocket_usd"": 329820.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 80680.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 80680.8, ""dead_account_booked_deficits_usd"": 80680.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",247,247,0,0.2591,10.02,102.39,7001.15,0,206.67,13.75,20,20,25,16,0,0,16,8480,1094,26774d1cfb3ea4b7b5f9211838416dc5e02a5c20b63ddf9f1ab95150c93044b6
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 5, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,5,True,306304.35,0,306304.35,254,20,354554.35,254,255,500,16500.0,31750.0,48250.0,322904.35,16600.0,0,0,123734,12658,"{""booked_net_trading_usd"": 410558.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 100256.0, ""failed_positive_ledger_usd"": 31532.85, ""failed_negative_ledger_usd"": 75785.2, ""purchase_fees_usd"": 48250.0, ""pocket_usd"": 306304.35, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 75785.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 75785.2, ""dead_account_booked_deficits_usd"": 75785.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",234,234,0,0.0855,32.21,102.39,8055.05,0,395.67,13.26,20,20,20,16,0,0,16,7745,2114,7cfe268b5e5f3fd3528cdafe51a4cda1ba23e9f15f9bc57e28352b470e833013
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 0, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,0,False,78648.2,0,78648.2,87,3,95133.2,87,92,170,5610.0,10875.0,16485.0,95248.2,16600.0,0,2,34003,12658,"{""booked_net_trading_usd"": 95987.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 10280.05, ""failed_positive_ledger_usd"": 10618.9, ""failed_negative_ledger_usd"": 20044.65, ""purchase_fees_usd"": 16485.0, ""pocket_usd"": 78648.2, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20044.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20044.65, ""dead_account_booked_deficits_usd"": 20044.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",84,79,5,0.0476,67.21,144.62,5695.17,147.12,407.67,3.63,2,2,5,0,0,0,0,7765,2106,88743a5d85ed1ce9ab893a90b706c0be99a23c7e39d995a91d7f8c776270fbb2
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 0, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,0,True,78648.2,0,78648.2,87,3,95133.2,87,92,170,5610.0,10875.0,16485.0,95248.2,16600.0,0,2,34003,12658,"{""booked_net_trading_usd"": 95987.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 10280.05, ""failed_positive_ledger_usd"": 10618.9, ""failed_negative_ledger_usd"": 20044.65, ""purchase_fees_usd"": 16485.0, ""pocket_usd"": 78648.2, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 20044.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 20044.65, ""dead_account_booked_deficits_usd"": 20044.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",84,79,5,0.0476,67.21,144.62,5695.17,147.12,407.67,3.63,2,2,5,0,0,0,0,7765,2106,88743a5d85ed1ce9ab893a90b706c0be99a23c7e39d995a91d7f8c776270fbb2
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 10, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,10,True,310754.55,0,310754.55,257,20,359742.55,257,258,511,16863.0,32125.0,48988.0,327354.55,16600.0,0,0,125355,12658,"{""booked_net_trading_usd"": 417508.1, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 100256.0, ""failed_positive_ledger_usd"": 31881.2, ""failed_negative_ledger_usd"": 74371.65, ""purchase_fees_usd"": 48988.0, ""pocket_usd"": 310754.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 74371.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 74371.65, ""dead_account_booked_deficits_usd"": 74371.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",237,237,0,0.1181,32.21,102.39,8073.01,0,397.67,13.44,20,20,20,1172,1,116,199,7733,2131,79743203bd1df9bc65d4abd36fd9efc3a203c7199308eb0add809cc4d04abd6a
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 10, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,10,False,361366.3,0,361366.3,282,20,416053.3,282,294,589,19437.0,35250.0,54687.0,377966.3,16600.0,0,10,134880,12658,"{""booked_net_trading_usd"": 459353.6, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 100256.0, ""failed_positive_ledger_usd"": 30519.1, ""failed_negative_ledger_usd"": 87474.8, ""purchase_fees_usd"": 54687.0, ""pocket_usd"": 361366.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 87474.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 87474.8, ""dead_account_booked_deficits_usd"": 87474.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",262,262,0,0.4771,2.31,79.12,5700.87,0,206.67,14.46,20,20,30,1172,1,116,199,8480,1094,f345f8bec69b7a5667d33881dfbf8f70d25d3a89b79ed0e925bc05fb2a39c9bc
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 2, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,2,False,74689.45,0,74689.45,91,3,92961.45,91,93,209,6897.0,11375.0,18272.0,91289.45,16600.0,0,2,32282,12658,"{""booked_net_trading_usd"": 89710.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8457.35, ""failed_positive_ledger_usd"": 10759.85, ""failed_negative_ledger_usd"": 22468.4, ""purchase_fees_usd"": 18272.0, ""pocket_usd"": 74689.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 22468.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 22468.4, ""dead_account_booked_deficits_usd"": 22468.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",88,79,9,0.1136,93.31,356.15,10384.62,465.05,451.67,3.45,2,2,6,0,0,0,0,7544,2386,a41c9f6ebb1e9f1aea1e12d59b3caea57866ad272db0f37b78e98541787a10d3
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 2, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,2,True,74689.45,0,74689.45,91,3,92961.45,91,93,209,6897.0,11375.0,18272.0,91289.45,16600.0,0,2,32282,12658,"{""booked_net_trading_usd"": 89710.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8457.35, ""failed_positive_ledger_usd"": 10759.85, ""failed_negative_ledger_usd"": 22468.4, ""purchase_fees_usd"": 18272.0, ""pocket_usd"": 74689.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 22468.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 22468.4, ""dead_account_booked_deficits_usd"": 22468.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",88,79,9,0.1136,93.31,356.15,10384.62,465.05,451.67,3.45,2,2,6,0,0,0,0,7544,2386,a41c9f6ebb1e9f1aea1e12d59b3caea57866ad272db0f37b78e98541787a10d3
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 5, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,5,False,94170.45,0,94170.45,97,3,113720.45,97,99,225,7425.0,12125.0,19550.0,110770.45,16600.0,0,2,32814,12658,"{""booked_net_trading_usd"": 100475.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8457.35, ""failed_positive_ledger_usd"": 9814.6, ""failed_negative_ledger_usd"": 31516.95, ""purchase_fees_usd"": 19550.0, ""pocket_usd"": 94170.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 31516.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 31516.95, ""dead_account_booked_deficits_usd"": 31516.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",94,84,10,0.2128,63.04,320.15,10161.2,465.05,615.67,3.52,2,2,6,0,0,0,0,6905,3267,b05cf919eb50611b764effdbecb0e1a1da7eac439eb7b94bcfd243aca09e49c9
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 5, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,5,True,94170.45,0,94170.45,97,3,113720.45,97,99,225,7425.0,12125.0,19550.0,110770.45,16600.0,0,2,32814,12658,"{""booked_net_trading_usd"": 100475.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8457.35, ""failed_positive_ledger_usd"": 9814.6, ""failed_negative_ledger_usd"": 31516.95, ""purchase_fees_usd"": 19550.0, ""pocket_usd"": 94170.45, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 31516.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 31516.95, ""dead_account_booked_deficits_usd"": 31516.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",94,84,10,0.2128,63.04,320.15,10161.2,465.05,615.67,3.52,2,2,6,0,0,0,0,6905,3267,b05cf919eb50611b764effdbecb0e1a1da7eac439eb7b94bcfd243aca09e49c9
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 10, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,10,False,108660.1,0,108660.1,102,3,129066.1,102,104,232,7656.0,12750.0,20406.0,125260.1,16600.0,0,2,34911,12658,"{""booked_net_trading_usd"": 110852.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 8457.35, ""failed_positive_ledger_usd"": 9635.45, ""failed_negative_ledger_usd"": 36306.05, ""purchase_fees_usd"": 20406.0, ""pocket_usd"": 108660.1, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36306.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36306.05, ""dead_account_booked_deficits_usd"": 36306.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",99,87,12,0.2424,48.22,320.15,10884.69,489.23,590.67,3.75,2,3,6,0,0,0,0,6990,3157,156245c52fdf24dc0a05cf9f87be516f5a4e2a0f3f470703bc0e4c4a73a5b876
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 10, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,10,True,123806.95,0,123806.95,106,5,144745.95,106,108,233,7689.0,13250.0,20939.0,140406.95,16600.0,0,2,42100,12658,"{""booked_net_trading_usd"": 138013.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 17979.05, ""failed_positive_ledger_usd"": 9930.8, ""failed_negative_ledger_usd"": 34642.3, ""purchase_fees_usd"": 20939.0, ""pocket_usd"": 123806.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 34642.3, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 34642.3, ""dead_account_booked_deficits_usd"": 34642.3, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",101,91,10,0.2277,49.07,242.02,9066.66,345.92,422.67,4.51,2,2,6,0,0,0,0,7666,2251,ac4755188dbed1f67f1dc9bd21a5c5bbf66568f758c70fcbf2beb27eeadaefc9
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 0, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,0,False,190710.4,0,190710.4,144,9,217323.4,144,160,261,8613.0,18000.0,26613.0,207310.4,16600.0,0,5,59790,12658,"{""booked_net_trading_usd"": 225151.75, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31743.05, ""failed_positive_ledger_usd"": 15987.75, ""failed_negative_ledger_usd"": 39902.45, ""purchase_fees_usd"": 26613.0, ""pocket_usd"": 190710.4, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39902.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39902.45, ""dead_account_booked_deficits_usd"": 39902.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",135,129,6,0.0222,34.12,99.12,5298.12,24.92,311.67,6.4,5,5,7,0,0,0,0,8091,1667,4222b40805cdfe737787dad89dc61f3cf593b52c82aa11f242d8a9d1ed0a5e34
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 0, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,0,True,190710.4,0,190710.4,144,9,217323.4,144,160,261,8613.0,18000.0,26613.0,207310.4,16600.0,0,5,59790,12658,"{""booked_net_trading_usd"": 225151.75, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31743.05, ""failed_positive_ledger_usd"": 15987.75, ""failed_negative_ledger_usd"": 39902.45, ""purchase_fees_usd"": 26613.0, ""pocket_usd"": 190710.4, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 39902.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 39902.45, ""dead_account_booked_deficits_usd"": 39902.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",135,129,6,0.0222,34.12,99.12,5298.12,24.92,311.67,6.4,5,5,7,0,0,0,0,8091,1667,4222b40805cdfe737787dad89dc61f3cf593b52c82aa11f242d8a9d1ed0a5e34
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 2, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,2,True,224280.55,0,224280.55,219,9,264591.55,219,227,392,12936.0,27375.0,40311.0,240880.55,16600.0,0,5,85924,12658,"{""booked_net_trading_usd"": 263189.8, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31743.05, ""failed_positive_ledger_usd"": 24859.95, ""failed_negative_ledger_usd"": 58004.75, ""purchase_fees_usd"": 40311.0, ""pocket_usd"": 224280.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 58004.75, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 58004.75, ""dead_account_booked_deficits_usd"": 58004.75, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",210,199,11,0.0381,50.07,125.26,11471.01,116.27,280.67,9.2,5,5,11,0,0,0,0,8217,1522,437b5575060b4e848af5fc25d50e73bd3a96e76c654927d6abc1f87428c8c00d
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 2, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,2,False,246179.9,0,246179.9,220,9,286879.9,220,229,400,13200.0,27500.0,40700.0,262779.9,16600.0,0,5,88199,12658,"{""booked_net_trading_usd"": 284086.1, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31743.05, ""failed_positive_ledger_usd"": 24623.2, ""failed_negative_ledger_usd"": 59160.05, ""purchase_fees_usd"": 40700.0, ""pocket_usd"": 246179.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 59160.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 59160.05, ""dead_account_booked_deficits_usd"": 59160.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",211,200,11,0.09,49.02,124.2,10975.01,116.27,274.67,9.44,5,5,12,0,0,0,0,8237,1484,06e016f454af4a148ac20d17ca6294b534b8723d0802d2eaf2586cd965f872e4
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 5, false]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,5,False,255236.7,0,255236.7,234,9,299897.7,234,239,467,15411.0,29250.0,44661.0,271836.7,16600.0,0,5,93740,12658,"{""booked_net_trading_usd"": 290097.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31224.4, ""failed_positive_ledger_usd"": 25380.95, ""failed_negative_ledger_usd"": 66405.8, ""purchase_fees_usd"": 44661.0, ""pocket_usd"": 255236.7, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 66405.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 66405.8, ""dead_account_booked_deficits_usd"": 66405.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",225,214,11,0.2222,46.1,125.2,11154.64,122.5,214.67,10.03,5,5,15,19,0,0,16,8466,1156,d13da003841b480a6acc45c01e8196a0d49b78fa7ff77fd4256bfaf1de321de9
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 5, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,5,True,202962.9,0,202962.9,230,9,246364.9,230,235,444,14652.0,28750.0,43402.0,219562.9,16600.0,0,5,86985,12658,"{""booked_net_trading_usd"": 240107.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31743.05, ""failed_positive_ledger_usd"": 25148.75, ""failed_negative_ledger_usd"": 63149.4, ""purchase_fees_usd"": 43402.0, ""pocket_usd"": 202962.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 63149.4, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 63149.4, ""dead_account_booked_deficits_usd"": 63149.4, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",221,210,11,0.095,54.15,142.12,12501.51,116.27,223.67,9.31,5,5,15,19,0,0,16,8427,1220,4bf9d5d03e9099957d5873dee218d52f43e489263b90026719aa0532d9875211
"[""blocked"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 10, true]",blocked,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,10,True,221433.3,0,221433.3,241,9,266606.3,241,249,456,15048.0,30125.0,45173.0,238033.3,16600.0,0,5,89777,12658,"{""booked_net_trading_usd"": 260274.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 31743.05, ""failed_positive_ledger_usd"": 26461.7, ""failed_negative_ledger_usd"": 64536.8, ""purchase_fees_usd"": 45173.0, ""pocket_usd"": 221433.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 64536.8, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 64536.8, ""dead_account_booked_deficits_usd"": 64536.8, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",232,221,11,0.1681,49.07,142.12,11955.98,116.27,262.67,9.63,5,6,15,70,3,70,74,8275,1411,9c2155171b2d3a166227c9891e243423d4e81ffe2ae16dc680d4a56a179a37e8
